Player,Team,Number,Position,Height,Weight,Last Attended,Country
JackGeorge,GSW,5,G,190.5,86.18248,La Salle,USA
PaulGeorge,LAC,13,F,203.2,99.79024,Fresno State,USA
TateGeorge,BKN,12,G,195.58,86.18248,Connecticut,USA
MarcusGeorges-Hunt,MIN,13,G,195.58,102.511792,Georgia Tech,USA
GusGerard,SAC,22,F,203.2,90.7184,Virginia,USA
DerrickGervin,BKN,30,F,203.2,90.7184,Texas-San Antonio,USA
GeorgeGervin,SAS,44,G,200.66,81.64656,Eastern Michigan,USA
GorhamGetchell,PIT,,C,193.04,92.98636,Temple,USA
JohnGianelli,NYK,40,C,208.28,99.79024,Pacific,USA
DickGibbs,LAC,21,F,195.58,95.25431999999999,Texas-El Paso,USA
DanielGibson,CLE,1,G,187.96,90.7184,Texas,USA
DeeGibson,ATL,18,G,180.34,79.3786,Western Kentucky,USA
JonathanGibson,DAL,3,G,187.96,83.91452,New Mexico State,USA
MelGibson,LAL,15,G,190.5,81.64656,Western Carolina,USA
MikeGibson,DET,35,F,208.28,92.98636,South Carolina Upstate,USA
TajGibson,WAS,67,F,205.74,105.233344,Southern California,USA
WardGibson,WAT,,,0.0,0.0,Creighton,USA
J.R.Giddens,BOS,4,G,195.58,97.52228,New Mexico,USA
JoshGiddey,OKC,3,G,203.2,97.975872,NBA Global Academy,Australia
TreyGilder,MEM,2,F,205.74,92.98636,Northwestern State,USA
HarryGiles III,SAC,4,F-C,210.82,108.86207999999999,Duke,USA
ShaiGilgeous-Alexander,OKC,2,G,198.12,88.45044,Kentucky,Canada
AnthonyGill,WAS,16,F,203.2,104.32616,Virginia,USA
EddieGill,IND,4,G,182.88,86.18248,Weber State,USA
KendallGill,BKN,13,G,195.58,97.975872,Illinois,USA
BenGillery,SAC,50,C,213.36,106.59412,Georgetown,USA
CollinGillespie,DEN,21,G,185.42000000000002,88.45044,Villanova,USA
FreddieGillespie,ORL,,F,205.74,111.13004,Baylor,USA
GeneGillette,WAS,,,0.0,0.0,St. Mary's (CA),USA
ArmenGilliam,BKN,5,F,205.74,117.93392,UNLV,USA
HermGilliam,ATL,3,G,190.5,86.18248,Purdue,USA
ArtisGilmore,CHI,53,C,218.44,108.86207999999999,Jacksonville,USA
WaltGilmore,POR,48,F,198.12,102.0582,Fort Valley State,USA
ChuckGilmur,CHS,,F,193.04,102.0582,Washington,USA
ManuGinobili,SAS,20,G,198.12,92.98636,Virtus Bologna,Argentina
GordanGiricek,UTA,2,G,198.12,99.79024,CSKA Moscow,Croatia
JackGivens,ATL,21,F,195.58,92.98636,Kentucky,USA
MickellGladness,GSW,32,C,210.82,99.79024,Alabama A&M,USA
GeorgeGlamack,JET,,C,198.12,102.0582,North Carolina,USA
GeraldGlass,MIN,25,F,195.58,100.243832,Mississippi,USA
MikeGlenn,ATL,10,G,187.96,79.3786,Southern Illinois,USA
NormanGlick,LAL,20,F,198.12,86.18248,Loyola-Marymount,USA
GeorgiGlouchkov,PHX,16,F,203.2,106.59412,Akademik Varna,Bulgaria
ClarenceGlover,BOS,28,F,203.2,95.25431999999999,Western Kentucky,USA
DionGlover,ATL,22,G,195.58,102.0582,Georgia Tech,USA
AndreasGlyniadakis,OKC,35,C,215.9,127.00576,AEK Athens,Greece
MikeGminski,BKN,43,C,210.82,113.398,Duke,USA
RudyGobert,MIN,27,C,215.9,117.026736,Cholet,France
DanGodfread,MIN,35,F,208.28,113.398,Evansville,USA
TomGola,GSW,6,G,198.12,92.98636,La Salle,USA
BenGoldfaden,WAS,,F,185.42000000000002,83.91452,George Washington,USA
AnthonyGoldwire,DEN,5,G,187.96,82.553744,Houston,USA
RyanGomes,MIN,15,F,200.66,111.13004,Providence,USA
GlenGondrezick,DEN,22,F,198.12,98.883056,UNLV,USA
GrantGondrezick,PHX,3,G,195.58,92.98636,Pepperdine,USA
DrewGooden,CLE,90,F,208.28,113.398,Kansas,USA
GailGoodrich,LAL,25,G,185.42000000000002,77.11064,UCLA,USA
SteveGoodrich,CHI,30,C,208.28,99.79024,Princeton,USA
ArchieGoodwin,PHX,10,G,195.58,92.98636,Kentucky,USA
BrandonGoodwin,CLE,00,G,182.88,81.64656,Florida Gulf Coast,USA
JordanGoodwin,WAS,7,G,190.5,90.7184,St. Louis,USA
WilfredGoodwin,PRO,,F,187.96,92.079176,St John's Prep HS (NY),USA
AaronGordon,DEN,50,F,203.2,106.59412,Arizona,USA
BenGordon,CHI,7,G,190.5,92.98636,Connecticut,USA
DrewGordon,PHI,30,C-F,205.74,111.13004,New Mexico,USA
EricGordon,HOU,10,G,190.5,97.52228,Indiana,USA
LancasterGordon,LAC,4,G,190.5,83.91452,Louisville,USA
PaulGordon,BAL,,F,190.5,83.91452,Notre Dame,USA
MarcinGortat,WAS,13,C,210.82,108.86207999999999,RheinEnergie Cologne,Poland
LeoGottlieb,NYK,9,G,180.34,81.64656,DeWitt Clinton HS (NY),USA
AndrewGoudelock,LAL,0,G,190.5,90.7184,College of Charleston,USA
BatoGovedarica,PHI,14,G,180.34,83.91452,DePaul,USA
JoeGraboski,GSW,23,F,203.2,88.45044,Tuley HS (IL),USA
RickyGrace,ATL,15,G,185.42000000000002,81.64656,Oklahoma,USA
Devonte'Graham,NOP,4,G,185.42000000000002,88.45044,Kansas,USA
GregGraham,PHI,21,G,193.04,82.553744,Indiana,USA
JoeyGraham,TOR,12,F,200.66,104.32616,Oklahoma State,USA
MalGraham,BOS,11,G,185.42000000000002,83.91452,New York University,USA
OrlandoGraham,GSW,44,F,203.2,99.79024,Auburn-Montgomery,USA
PaulGraham,ATL,25,G,198.12,90.7184,Ohio,USA
StephenGraham,IND,26,G-F,198.12,97.52228,Oklahoma State,USA
TreveonGraham,CHA,2,G-F,195.58,99.336648,Virginia Commonwealth,USA
JimGrandholm,DAL,50,C,213.36,106.59412,South Florida,USA
RonnieGrandison,BOS,20,F,198.12,99.79024,New Orleans,USA
DannyGranger,IND,22,F-G,205.74,100.697424,New Mexico,USA
StewartGranger,CLE,11,G,190.5,86.18248,Villanova,USA
BrianGrant,MIA,55,F-C,205.74,115.212368,Xavier,USA
BudGrant,LAL,20,F,190.5,88.45044,Minnesota,USA
GaryGrant,LAC,14,G,190.5,83.91452,Michigan,USA
GregGrant,PHI,9,G,170.18,63.50288,College of New Jersey,USA
HarveyGrant,WAS,44,F,205.74,102.0582,Oklahoma,USA
HoraceGrant,CHI,54,C,208.28,111.13004,Clemson,USA
JeramiGrant,POR,9,F,203.2,95.25431999999999,Syracuse,USA
JerianGrant,CHI,22,G,193.04,89.811216,Notre Dame,USA
JoshGrant,GSW,11,F,205.74,101.151016,Utah,USA
PaulGrant,UTA,45,C,213.36,111.13004,Wisconsin,USA
TravisGrant,LAL,33,F,200.66,97.52228,Kentucky State,USA
DonteGrantham,OKC,15,F,203.2,97.52228,Clemson,USA
DonGrate,SHE,,G,187.96,83.91452,Ohio State,USA
ButchGraves,CLE,10,F,190.5,90.7184,Yale,USA
HassaniGravett,ORL,12,G,187.96,84.821704,South Carolina,USA
AaronGray,CHI,33,C,213.36,122.46984,Pittsburgh,USA
DevinGray,HOU,9,F,200.66,108.86207999999999,Clemson,USA
EdGray,ATL,22,G,190.5,95.25431999999999,California,USA
EvricGray,BKN,2,F,200.66,106.59412,UNLV,USA
GaryGray,SAC,15,G,185.42000000000002,83.91452,Oklahoma City,USA
JoshGray,PHX,5,G,182.88,81.64656,Louisiana State,USA
LeonardGray,OKC,11,F,203.2,108.86207999999999,Long Beach State,USA
StuartGray,IND,40,C,213.36,106.59412,UCLA,USA
SylvesterGray,MIA,40,F,198.12,104.32616,Memphis,USA
WyndolGray,BOS,4,G,185.42000000000002,79.3786,Harvard,USA
JeffGrayer,MIL,20,G,195.58,95.25431999999999,Iowa State,USA
BobGreacen,MIL,18,F,200.66,93.439952,Rutgers,USA
A.C.Green,LAL,45,F,205.74,102.0582,Oregon State,USA
A.J.Green,MIL,20,G,195.58,86.18248,Northern Iowa,USA
DannyGreen,MEM,14,G,198.12,97.52228,North Carolina,USA
DevinGreen,LAL,,G-F,200.66,96.161504,Hampton,USA
DraymondGreen,GSW,23,F,198.12,104.32616,Michigan State,USA
ErickGreen,DEN,11,G,193.04,83.91452,Virginia Tech,USA
GeraldGreen,BOS,14,G-F,200.66,92.98636,No College,USA
JaMychalGreen,GSW,1,F-C,205.74,102.965384,Alabama,USA
JalenGreen,HOU,4,G,193.04,84.368112,NBA G League Ignite,USA
JavonteGreen,CHI,24,G-F,195.58,92.98636,Radford,USA
JeffGreen,DEN,32,F,203.2,106.59412,Georgetown,USA
JohnnyGreen,NYK,20,F,195.58,90.7184,Michigan State,USA
JoshGreen,DAL,8,G,200.66,90.7184,Arizona,Australia
KenGreen,NYK,3,F,203.2,97.52228,Texas-Pan American,USA
KennyGreen,PHI,21,G,198.12,95.25431999999999,Wake Forest,USA
LamarGreen,PHX,16,F,200.66,95.25431999999999,Morehead State,USA
LitterialGreen,ORL,9,G,185.42000000000002,88.45044,Georgia,USA
LutherGreen,PHI,25,F,200.66,86.18248,Long Island-Brooklyn,USA
MikeGreen,SAS,23,C,208.28,90.7184,Louisiana Tech,USA
RickeyGreen,UTA,13,G,182.88,77.11064,Michigan,USA
SeanGreen,IND,30,G,195.58,95.25431999999999,Iona,USA
SiGreen,WAS,28,G,187.96,83.91452,Duquesne,USA
SidneyGreen,CHI,21,F,205.74,99.79024,UNLV,USA
SteveGreen,IND,24,F,200.66,99.79024,Indiana,USA
TaureanGreen,DEN,0,G,182.88,80.28578399999999,Florida,USA
TommyGreen,UTA,14,G,187.96,83.91452,Southern,USA
WillieGreen,PHI,34,G,190.5,92.98636,Detroit,USA
DonteGreene,SAC,13,F,210.82,102.511792,Syracuse,USA
OrienGreene,BOS,5,G,193.04,94.347136,Louisiana-Lafayette,USA
JerryGreenspan,PHI,22,F,195.58,88.45044,Maryland,USA
DavidGreenwood,CHI,33,F,205.74,100.697424,UCLA,USA
HalGreer,PHI,15,G,187.96,79.3786,Marshall,USA
LynnGreer,MIL,3,G,187.96,79.3786,Temple,USA
GaryGregor,POR,9,F,200.66,102.0582,South Carolina,USA
ClaudeGregory,LAC,43,F,203.2,92.98636,Wisconsin,USA
JohnGreig,OKC,22,F,200.66,97.52228,Oregon,USA
NormGrekin,GSW,,F,195.58,81.64656,La Salle,USA
KevinGrevey,WAS,35,G,195.58,95.25431999999999,Kentucky,USA
AJGriffin,ATL,14,F,198.12,99.79024,Duke,USA
AdrianGriffin,DAL,44,G-F,195.58,104.32616,Seton Hall,USA
BlakeGriffin,BOS,91,F,205.74,113.398,Oklahoma,USA
EddieGriffin,MIN,41,C,208.28,108.86207999999999,Seton Hall,USA
GregGriffin,PHX,25,F,200.66,86.18248,Idaho State,USA
PaulGriffin,SAS,30,F,205.74,92.98636,Western Michigan,USA
TaylorGriffin,PHX,32,F,200.66,107.954896,Oklahoma,USA
DarrellGriffith,UTA,35,G,193.04,86.18248,Louisville,USA
ChuckGrigsby,NYK,17,G,195.58,86.18248,Dayton,USA
QuentinGrimes,NYK,6,G,195.58,95.25431999999999,Houston,USA
DerekGrimm,SAC,54,F,205.74,104.32616,Missouri,USA
GeorgeGrimshaw,PRO,,G,185.42000000000002,83.91452,Brown,USA
DickGroat,DET,5,G,180.34,81.64656,Duke,USA
BobGross,POR,30,F,198.12,90.7184,Long Beach State,USA
JerryGrote,LAL,32,G,193.04,97.52228,Loyola-Marymount,USA
AlexGroza,INO,,C,200.66,98.883056,Kentucky,USA
AnthonyGrundy,ATL,16,G,190.5,83.91452,North Carolina State,USA
ErnieGrunfeld,NYK,18,G,198.12,95.25431999999999,Tennessee,USA
GeneGuarilia,BOS,20,F,195.58,99.79024,George Washington,USA
PeturGudmundsson,SAS,35,C,218.44,117.93392,Washington,USA
MarkoGuduric,MEM,23,G,198.12,91.171992, ,Serbia
RichieGuerin,NYK,19,G,193.04,88.45044,Iona,USA
TomGugliotta,PHX,7,F,208.28,113.398,North Carolina State,USA
AndresGuibert,MIN,51,C,208.28,102.0582,Cantera Instituto,Cuba
JayGuidinger,CLE,54,C,208.28,115.66596,Minnesota-Duluth,USA
CoulbyGunther,PIT,,F,193.04,86.18248,Boston College,USA
DaveGunther,GSW,11,F,200.66,86.18248,Iowa,USA
AlGuokas,DN,,,0.0,0.0,St. Joseph's (PA),USA
MattGuokas,PHI,10,G,198.12,79.3786,St. Joseph's (PA),USA
MattGuokas,GSW,,G,190.5,88.45044,St. Joseph's (PA),USA
JorgeGutierrez,BKN,12,G,190.5,85.728888,California,Mexico
KyleGuy,MIA,7,G,185.42000000000002,75.749864,Virginia,USA
A.J.Guyton,CHI,11,G,187.96,83.91452,Indiana,USA
Seung-JinHa,POR,5,C,220.98,138.34556,Yonsei,South Korea
RuiHachimura,WAS,8,F,203.2,104.32616,Gonzaga,Japan
RudyHackett,IND,45,F,205.74,95.25431999999999,Syracuse,USA
HamedHaddadi,MEM,98,C,218.44,120.20188,Saba Battery,Iran
ScottHaffner,MIA,4,G,190.5,81.64656,Evansville,USA
CliffHagan,ATL,16,F,193.04,95.25431999999999,Kentucky,USA
GlennHagan,DET,10,G,182.88,77.11064,St. Bonaventure,USA
AshtonHagans,MIN,22,G-F,190.5,86.18248,Kentucky,USA
BobHahn,CHS,,C,208.28,108.86207999999999,North Carolina State,USA
AlHairston,OKC,25,G,185.42000000000002,77.11064,Bowling Green,USA
HappyHairston,LAL,52,F,200.66,102.0582,New York University,USA
LindsayHairston,DET,45,F,200.66,81.64656,Michigan State,USA
MalikHairston,SAS,1,G,198.12,99.79024,Oregon,USA
PJHairston,CHA,19,F-G,198.12,104.32616,North Carolina,USA
MarcusHaislip,MIL,12,F,208.28,104.32616,Tennessee,USA
ChuckHalbert,BAL,,C,205.74,102.0582,West Texas A&M,USA
HarveyHalbrook,PHI,11,C,220.98,106.59412,Oregon State,USA
BruceHale,INO,35,G,185.42000000000002,77.11064,Santa Clara,USA
JackHaley,BKN,54,C,208.28,109.76926399999999,UCLA,USA
TyreseHaliburton,IND,0,G,195.58,83.91452,Iowa State,USA
ShalerHalimon,POR,11,G,195.58,90.264808,Utah State,USA
DevonHall,OKC,14,G,195.58,97.52228,Virginia,USA
DontaHall,ORL,45,F,205.74,103.872568,Alabama,USA
JordanHall,SAS,55,G,200.66,97.52228,St. Joseph's (PA),USA
JoshHall,OKC,15,F,205.74,86.18248, ,USA
MikeHall,WAS,42,F,203.2,104.32616,George Washington,USA
TylerHall,DAL,9,G,193.04,94.80072799999999,Montana State,USA
JeffHalliburton,ATL,42,G,195.58,87.543256,Drake,USA
DarvinHam,MIL,8,F-G,200.66,108.86207999999999,Texas Tech,USA
SteveHamer,BOS,42,C,213.36,111.13004,Tennessee,USA
DaleHamilton,WAT,,G,182.88,81.64656,Franklin,USA
DanielHamilton,ATL,25,G-F,200.66,88.45044,UCONN,USA
DennisHamilton,LAL,12,F,203.2,95.25431999999999,Arizona State,USA
JordanHamilton,DEN,25,G-F,200.66,99.79024,Texas-Austin,USA
JustinHamilton,BKN,41,C,213.36,115.66596,Louisiana State,USA
RalphHamilton,JET,,,0.0,0.0,Indiana,USA
RichardHamilton,DET,32,G,200.66,87.543256,Connecticut,USA
RoyleeHamilton,DET,23,G,187.96,81.64656,UCLA,USA
SteveHamilton,LAL,30,F,198.12,86.18248,Morehead State,USA
TangHamilton,MIA,5,F,203.2,92.98636,Mississippi State,USA
ThomasHamilton,HOU,55,C,218.44,149.68536,Pittsburgh,USA
ZendonHamilton,DEN,42,C,210.82,108.86207999999999,St. John's,USA
GeertHammink,ORL,43,F-C,213.36,118.841104,Louisiana State,Netherlands
TomHammonds,DEN,20,F,205.74,102.0582,Georgia Tech,USA
AJHammons,DAL,20,C,213.36,117.93392,Purdue,USA
R.J.Hampton,ORL,13,G,193.04,79.3786,New Zealand Breakers,USA
DarrinHancock,CHA,35,F,200.66,92.98636,Kansas,USA
BenHandlogten,UTA,44,C,208.28,108.86207999999999,Western Michigan,USA
CecilHankins,BOM,5,G,185.42000000000002,79.3786,Oklahoma State,USA
PhilHankinson,BOS,20,F,203.2,88.45044,Pennsylvania,USA
DustyHannahs,MEM,,G,190.5,95.25431999999999,Arkansas,USA
AlexHannum,SAC,33,F,200.66,95.25431999999999,Southern California,USA
DonHanrahan,INO,,F,200.66,90.7184,Loyola-Chicago,USA
RollenHans,BAL,,G,187.96,95.25431999999999,Long Island-Brooklyn,USA
BenHansbrough,IND,23,G,190.5,92.079176,Notre Dame,USA
TylerHansbrough,IND,50,F,205.74,113.398,North Carolina,USA
BobHansen,UTA,20,G,198.12,86.18248,Iowa,USA
GlennHansen,SAC,20,G,193.04,92.98636,Louisiana State,USA
LarsHansen,OKC,22,C,208.28,102.0582,Washington,USA
TravisHansen,ATL,6,G-F,198.12,92.98636,Brigham Young,USA
ReggieHanson,BOS,34,F,203.2,88.45044,Kentucky,USA
BillHanzlik,DEN,24,F,200.66,83.91452,Notre Dame,USA
LukeHarangody,CLE,44,F,200.66,111.13004,Notre Dame,USA
AnferneeHardaway,ORL,1,G-F,200.66,97.52228,Memphis,USA
TimHardaway,GSW,10,G,182.88,88.45044,Texas-El Paso,USA
TimHardaway Jr.,DAL,11,G-F,195.58,92.98636,Michigan,USA
JamesHarden,PHI,1,G,195.58,99.79024,Arizona State,USA
ReggieHarding,DET,17,C,213.36,112.944408,Eastern HS (MI),USA
CharlieHardnett,WAS,23,F,203.2,102.0582,Grambling,USA
AlanHardy,DET,24,G,198.12,88.45044,Michigan,USA
JadenHardy,DAL,3,G,190.5,89.811216,NBA G League Ignite,USA
JamesHardy,UTA,11,F,203.2,99.79024,San Francisco,USA
JohnHargis,AND,9,G,187.96,81.64656,Texas-Austin,USA
MauriceHarkless,SAC,8,F-G,200.66,99.79024,"St. John's, N.Y.",USA
JerryHarkness,NYK,21,G,187.96,79.3786,Loyola-Chicago,USA
SkipHarlicka,ATL,21,G,185.42000000000002,83.91452,South Carolina,USA
JeromeHarmon,PHI,40,G,193.04,86.18248,Louisville,USA
DerekHarper,DAL,12,G,193.04,93.439952,Illinois,USA
JaredHarper,NOP,2,G,177.8,79.3786,Auburn,USA
JustinHarper,ORL,32,F-C,208.28,102.0582,Richmond,USA
MikeHarper,POR,32,C,208.28,88.45044,North Park,USA
RonHarper,CHI,4,G,198.12,97.52228,Miami (Ohio),USA
RonHarper Jr.,TOR,8,F,195.58,111.13004,Rutgers,USA
MattHarpring,UTA,15,F,200.66,104.32616,Georgia Tech,USA
MontrezlHarrell,PHI,5,F-C,200.66,108.86207999999999,Louisville,USA
JoshHarrellson,NYK,55,F-C,208.28,124.7378,Kentucky,USA
AdamHarrington,DAL,21,G,195.58,90.7184,Auburn,USA
AlHarrington,IND,7,F,205.74,111.13004,St. Patrick HS (NJ),USA
JuniorHarrington,DEN,10,G,193.04,86.18248,Wingate,USA
OthellaHarrington,NYK,24,F-C,205.74,106.59412,Georgetown,USA
ArtHarris,PHX,23,G,193.04,83.91452,Stanford,USA
BernieHarris,LAC,34,F,208.28,90.7184,Virginia Commonwealth,USA
BobHarris,BOS,13,F,200.66,88.45044,Oklahoma State,USA
ChrisHarris,SAC,3,G,190.5,86.18248,Dayton,USA
DevinHarris,DAL,34,G,190.5,83.91452,Wisconsin,USA
EliasHarris,LAL,2,F,203.2,108.408488,Gonzaga,Germany
GaryHarris,ORL,14,G,193.04,95.25431999999999,Michigan State,USA
JalenHarris,NYK,00,G,195.58,88.45044,Nevada,USA
JoeHarris,BKN,12,G-F,198.12,99.79024,Virginia,USA
KevonHarris,ORL,7,G,198.12,97.975872,Stephen F. Austin,USA
LuciousHarris,BKN,12,G,195.58,92.98636,Long Beach State,USA
MannyHarris,CLE,6,G,195.58,83.91452,Michigan,USA
MikeHarris,HOU,33,F,198.12,106.59412,Rice,USA
SteveHarris,HOU,20,G,195.58,88.45044,Tulsa,USA
TerrelHarris,MIA,12,G,193.04,86.18248,Oklahoma State,USA
TobiasHarris,PHI,12,F,200.66,102.511792,Tennessee,USA
TonyHarris,BOS,43,G,190.5,86.18248,New Orleans,USA
AaronHarrison,CHA,9,G,198.12,95.25431999999999,Kentucky,USA
AndrewHarrison,MEM,5,G,198.12,96.615096,Kentucky,USA
BobHarrison,LAL,3,G,185.42000000000002,86.18248,Michigan,USA
DavidHarrison,IND,13,C,213.36,127.00576,Colorado,USA
ShaquilleHarrison,LAL,3,G,200.66,86.18248,Tulsa,USA
JasonHart,SAC,6,G,190.5,81.64656,Syracuse,USA
JoshHart,POR,11,G,193.04,97.52228,Villanova,USA
IsaiahHartenstein,NYK,55,C-F,213.36,113.398,Zalgiris,Germany
AntonioHarvey,LAL,4,F-C,210.82,113.398,Pfeiffer,USA
DonnellHarvey,DEN,4,F,203.2,99.79024,Florida,USA
KennyHasbrouck,MIA,4,G,190.5,86.18248,Siena,USA
ScottHaskin,IND,43,F,210.82,113.398,Oregon State,USA
ClemHaskins,PHX,14,G,190.5,88.45044,Western Kentucky,USA
UdonisHaslem,MIA,40,F,200.66,106.59412,Florida,USA
TrentonHassell,MIN,44,F-G,195.58,102.965384,Austin Peay,USA
BillyHassett,LAL,8,G,177.8,81.64656,Notre Dame,USA
JoeyHassett,OKC,10,G,195.58,81.64656,Providence,USA
ScottHastings,ATL,10,F,208.28,106.59412,Arkansas,USA
KirkHaston,CHA,35,F,205.74,109.76926399999999,Indiana,USA
VernHatton,GSW,17,G,190.5,88.45044,Kentucky,USA
SamHauser,BOS,30,F,200.66,98.429464,Virginia,USA
JohnHavlicek,BOS,17,F,195.58,92.079176,Ohio State,USA
SpencerHawes,PHI,00,F-C,215.9,111.13004,Washington,USA
SteveHawes,ATL,10,C,205.74,99.79024,Washington,USA
ConnieHawkins,PHX,42,F,203.2,95.25431999999999,Iowa,USA
HerseyHawkins,PHI,33,G,190.5,90.7184,Bradley,USA
JuaquinHawkins,HOU,29,F,200.66,92.98636,Long Beach State,USA
MarshallHawkins,INO,,F,190.5,92.98636,Tennessee,USA
MichaelHawkins,BOS,7,G,182.88,80.739376,Xavier,USA
RobertHawkins,BKN,11,G,193.04,86.18248,Illinois State,USA
TomHawkins,LAL,33,F,195.58,95.25431999999999,Notre Dame,USA
NateHawthorne,PHX,32,G,193.04,86.18248,Southern Illinois,USA
ChuckHayes,HOU,44,C-F,198.12,108.86207999999999,Kentucky,USA
ElvinHayes,WAS,11,F,205.74,106.59412,Houston,USA
JarvisHayes,WAS,22,F,203.2,103.418976,Georgia,USA
JaxsonHayes,NOP,10,C-F,213.36,99.79024,Texas,USA
KillianHayes,DET,7,G,195.58,88.45044,Ratiopharm Ulm,France
NigelHayes,SAC,40,F,200.66,115.212368,Wisconsin,USA
SteveHayes,CLE,50,C,213.36,92.98636,Idaho State,USA
GordonHayward,CHA,20,F,200.66,102.0582,Butler,USA
LazarHayward,MIN,11,F,198.12,102.0582,Marquette,USA
BrendanHaywood,WAS,33,C,213.36,119.294696,North Carolina,USA
SpencerHaywood,OKC,24,F,203.2,102.0582,Detroit,USA
John W.Hazen,BOS,3-10,G,187.96,78.017824,Indiana State,USA
WaltHazzard,ATL,42,G,187.96,83.91452,UCLA,USA
LutherHead,HOU,13,G,190.5,83.91452,Illinois,USA
ShaneHeal,MIN,10,G,182.88,81.64656,Sydney Kings,Australia
BrianHeaney,WAS,11,G,187.96,81.64656,Acadia (CAN),USA
GarfieldHeard,PHX,24,F,198.12,99.336648,Oklahoma,USA
ReggieHearn,DET,38,G,195.58,95.25431999999999,Northwestern,USA
HermHedderick,NYK,14,G,195.58,77.11064,Canisius,USA
AlvinHeggs,HOU,55,F,203.2,102.0582,Texas-Austin,USA
TomHeinsohn,BOS,15,F,200.66,98.883056,Holy Cross,USA
DickHemric,BOS,20,F,198.12,99.79024,Wake Forest,USA
AlanHenderson,ATL,44,F-C,205.74,108.86207999999999,Indiana,USA
CedricHenderson,CLE,45,F,200.66,102.0582,Memphis,USA
CedricHenderson,ATL,,F,203.2,95.25431999999999,Georgia,USA
DaveHenderson,PHI,3,G,195.58,88.45044,Duke,USA
GeraldHenderson,BOS,12,G,187.96,79.3786,Virginia Commonwealth,USA
GeraldHenderson,CHA,12,G,195.58,97.52228,Duke,USA
J.R.Henderson,MEM,52,F,203.2,105.686936,UCLA,USA
JeromeHenderson,MIL,40,F,210.82,104.32616,New Mexico,USA
KevinHenderson,GSW,12,G,193.04,88.45044,California State-Fullerton,USA
TomHenderson,HOU,6,G,190.5,86.18248,Hawaii,USA
MarkHendrickson,SAC,42,F,205.74,99.79024,Washington State,USA
LarryHennessy,GSW,4,G,190.5,83.91452,Villanova,USA
DonHenriksen,SAC,12,F,200.66,102.0582,California,USA
AaronHenry,PHI,50,F,195.58,95.25431999999999,Michigan State,USA
AlHenry,PHI,26,C,205.74,86.18248,Wisconsin,USA
BillHenry,DET,16,C,205.74,97.52228,Rice,USA
CarlHenry,SAC,11,G,198.12,92.98636,Kansas,USA
ConnerHenry,BOS,,G,200.66,88.45044,California-Santa Barbara,USA
MykeHenry,MEM,4,F,198.12,95.25431999999999,DePaul,USA
SkeeterHenry,PHX,4,G,200.66,86.18248,Oklahoma,USA
XavierHenry,NOP,7,F-G,198.12,99.79024,Kansas,USA
JohnHenson,MIL,31,F-C,205.74,99.336648,North Carolina,USA
SteveHenson,MIL,12,G,185.42000000000002,81.64656,Kansas State,USA
BillHerman,DN,,G,190.5,77.11064,Mount Union,USA
ClarenceHermsen,BOS,10,C,205.74,102.0582,Minnesota,USA
DewanHernandez,TOR,20,C-F,208.28,106.59412,Miami (FL),USA
JuanchoHernangomez,TOR,41,F,205.74,97.068688,Estudiantes,Spain
WillyHernangomez,NOP,9,C-F,210.82,113.398,Cajasol Sevilla,Spain
ChrisHerren,DEN,12,G,187.96,86.18248,Fresno State,USA
CarlHerrera,HOU,21,F,205.74,102.0582,Houston,USA
WalterHerrmann,DET,5,F,205.74,102.0582,Malaga,Argentina
TylerHerro,MIA,14,G,195.58,88.45044,Kentucky,USA
KeithHerron,DET,15,G,198.12,88.45044,Villanova,USA
SidneyHertzberg,BOS,4,G,177.8,79.3786,City College of New York,USA
KevinHervey,OKC,15,F,205.74,104.32616,Texas-Arlington,USA
FredHetzel,GSW,30,F,203.2,99.79024,Davidson,USA
BillHewitt,DET,31,F,200.66,95.25431999999999,Southern California,USA
JackHewson,BOS,17,F,198.12,88.45044,Temple,USA
ArtHeyman,NYK,35,G,195.58,92.98636,Duke,USA
MarioHezonja,ORL,44,F-G,203.2,99.79024, ,Croatia
RoyHibbert,IND,34,C,218.44,122.46984,Georgetown,USA
MatthewHickey,PRO,,G,180.34,81.64656,Hoboken HS (NJ),USA
IsaiahHicks,NYK,4,F,205.74,104.32616,North Carolina,USA
PhilHicks,CHI,55,F,200.66,92.98636,Tulane,USA
JJHickson,CLE,21,C-F,205.74,109.76926399999999,North Carolina State,USA
BuddyHield,IND,24,G,193.04,99.79024,Oklahoma,Bahamas
CoryHiggins,CHA,11,G,195.58,81.64656,Colorado,USA
MikeHiggins,SAC,32,F,205.74,99.79024,Northern Colorado,USA
RodHiggins,GSW,32,F,200.66,90.7184,Fresno State,USA
SeanHiggins,BKN,9,G-F,205.74,97.52228,Michigan,USA
KennyHiggs,DEN,1,G,182.88,81.64656,Louisiana State,USA
JohnnyHigh,PHX,11,G,190.5,83.91452,Nevada-Reno,USA
HaywoodHighsmith,MIA,24,F,195.58,99.79024,Wheeling Jesuit,USA
WayneHightower,GSW,12,F,203.2,87.089664,Kansas,USA
Nene,DEN,42,C-F,210.82,113.398, ,Brazil
ArmondHill,ATL,24,G,193.04,86.18248,Princeton,USA
CleoHill,ATL,24,G,185.42000000000002,83.91452,Winston-Salem State,USA
GaryHill,GSW,20,G,193.04,83.91452,Oklahoma City,USA
